"","species","RCU","RLI","RB1","RB4","RB7","RB12","SP","EX","DI","R2n","CU","LI","B1","B4","B7","B12","C2n"
"1","Carex_aboriginum|IDA|spm00001838",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"628","Carex_juniperorum|KTY|spm00000631",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"629","Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,52.5,NA,82,4038.947368,212.5789474,1270.526316,81
"630","Carex_kamagariensis|KOR|spm00000336",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"631","Carex_kanaii||spm00003637",NA,NA,NA,NA,NA,NA,0.399301732407792,0.100512266666667,0.298789465741125,NA,NA,NA,NA,NA,NA,NA,NA
"632","Carex_kansuensis|CHC|spm00003365",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"633","Carex_kashmirensis|PAK|spm00006404",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"634","Carex_kauaiensis||NCBI_Wagner_3602",NA,NA,NA,NA,NA,NA,0.716372610390219,0.0953056,0.621067010390219,NA,NA,NA,NA,NA,NA,NA,NA
"635","Carex_kelloggii_var_impressa|CAL|spm00001016",NA,NA,NA,NA,NA,NA,0.716372610390219,0.0953056,0.621067010390219,NA,NA,NA,NA,NA,NA,NA,NA
"636","Carex_kelloggii_var_kelloggii||NCBI_Thompson_3519",NA,NA,NA,NA,NA,NA,0.716372610390219,0.0953056,0.621067010390219,NA,NA,NA,NA,NA,NA,NA,NA
"637","Carex_kelloggii_var_limnophila|ASK|spm00004554",NA,NA,NA,NA,NA,NA,0.716372610390219,0.0953056,0.621067010390219,NA,NA,NA,NA,NA,NA,NA,NA
"638","Carex_kermadecensis|NZ|NCBI_AUTHOR_Gardner_287",NA,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.16850700432393,0.177291,0.991216004323933,90.3719412173807,NA,37.5,175.6666667,2582,150.6666667,1456,60
"639","Carex_killickii|NAT|spm00007793",NA,1.39518192414976,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,NA,12.5,116.8181818,3741.636364,241.6363636,839.0909091,71.66666667
"640","Carex_kingii|CLS|spm00005221",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"641","Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,45,70,118.6647727,7951.948864,313.6818182,1898.857955,74
"642","Carex_kirinensis|CHT|spm00003366",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"643","Carex_kirkii||spm00004417",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,1.20330585069901,11,NA,69.71428571,4048.357143,213.8571429,1634.785714,69
"644","Carex_kitaibeliana|YUG|spm00000539",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,25,9.5,59.58064516,6295.903226,265,917.1290323,36.8
"645","Carex_klamathensis|ORE|spm00002069",NA,NA,NA,NA,NA,NA,0.918621195318457,0.333996666666667,0.584624528651791,NA,NA,NA,NA,NA,NA,NA,NA
"646","Carex_kobomugi|VRG|spm00000979",249.716085180105,0.241237820606225,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,20,5,134.5175439,7746.105263,302.0350877,1693.04386,86
"647","Carex_kobresiformis|CHS|spm00000067",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"648","Carex_kokanica|CHT|spm00006386",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"649","Carex_korshinskyi||spm00005763",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"650","Carex_koshewnikowii|TZK|spm00003465",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"651","Carex_kraliana|ARK|spm00000981",NA,NA,NA,NA,NA,NA,0.918621195318457,0.333996666666667,0.584624528651791,NA,NA,NA,NA,NA,NA,NA,NA
"652","Carex_krausei|ASK|spm00001639",249.716085180105,2.44282253446188,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,9,10,-56.8266129,9977.842742,355.516129,583.6814516,46.4
"653","Carex_kreczetoviczii|KAM|spm00004632",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"654","Carex_kucyniakii|VIE|spm00007884",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"655","Carex_kukkoneniana|MLW|spm00005600",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"656","Carex_kumaonensis|EHM|spm00005764",NA,1.50438085752791,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,0.960700898944258,NA,15,NA,NA,NA,NA,50
"657","Carex_kurdica|GRC|spm00003147",249.716085180105,159.413858300348,NA,NA,NA,NA,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,70,46,NA,NA,NA,NA,74
"658","Carex_kwangsiensis|CH|NCBI_Liuo_2555",249.716085180105,159.413858300348,820.959885055063,1354.24065439708,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,40,12.5,221,5797,237,1671,12
"659","Carex_lachenalii_ssp_lachenalii|ASK|spm00001640",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,25,42,-91.67741935,12933.8629,449.1451613,438.266129,61.66666667
"660","Carex_lachenalii_ssp_parkeri|NZS|spm00006050",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"661","Carex_lacustris|MAN|spm00000991",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,92.5,65,61.13374486,10374.55761,411.9341564,855.3580247,74
"662","Carex_laeta|CHQ|spm00005892",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"663","Carex_laeviconica|TEN|spm00001887",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,70,50,77.6,11206.83889,449.1,694.9833333,110
"664","Carex_laeviculmis|CAL|spm00001397",0.843389280298872,0.555267739839491,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.627540003713775,40,7.65,54.60454545,6031.790909,275.4409091,1485.290909,56
"665","Carex_laevigata|SPA|spm00002938",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,85,40,103.5759259,4916.848148,216.6518519,989.9611111,75.74
"666","Carex_laevissima|PRM|spm00006466",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"667","Carex_laevivaginata|ALA|spm00000993",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.64263444182429,0.0252872,0.61734724182429,1.68444679003441,55,NA,109.6759259,8618.685185,356.6944444,1086.421296,49.33333333
"668","Carex_lagunensis|MXE|spm00002467",NA,NA,NA,NA,NA,NA,1.09313075813263,0.0962389666666667,0.996891791465965,NA,NA,NA,NA,NA,NA,NA,NA
"669","Carex_lainzii|SPA|spm00004371",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,4.03333939837125,11.5,9.5,102,6118.714286,280,512.8571429,68
"670","Carex_lambertiana|NZ|NCBI_AUTHOR_Gardner_295",NA,NA,NA,NA,NA,NA,1.16850700432393,0.177291,0.991216004323933,NA,NA,NA,NA,NA,NA,NA,NA
"671","Carex_lancea|CPP|spm00003764",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,95,NA,148,3075.571429,197.4285714,963.2857143,88
"672","Carex_lanceolata|CHM|spm00006393",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.464106453071108,0.0634811333333333,0.400625319737774,90.3719412173807,22.5,13.5,97.74662162,9260.016892,355.2939189,1369.797297,68.22222222
"673","Carex_lancifolia|CHN|spm00000070",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"674","Carex_lancisquamata|EHM|spm00005765",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"675","Carex_lapponica|ASK|spm00001641",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,27.5,5,-2.59025788,9779.303725,369.7191977,555.2550143,56
"676","Carex_larensis|VEN|spm00000601",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"677","Carex_lasiocarpa_var_americana|ASK|spm00000997",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,80,NA,45.13368984,10344.94385,417.2700535,782.6791444,70.66666667
"678","Carex_lasiocarpa_var_lasiocarpa|SPA|spm00000576",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,70,22.5,54.5,7131.5,264.5,793.5,74.63636364
"679","Carex_lasiocarpa_var_occultans|CHM|NCBI_Jung_2365",NA,NA,NA,NA,NA,NA,0.641970778943352,0.107713,0.534257778943352,NA,NA,NA,NA,NA,NA,NA,NA
"680","Carex_latebracteata|ARK|spm00001383",2.81180022836741,0.0019256972716277,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,24,0,154.9230769,7921.076923,362.6153846,1370.615385,98
"681","Carex_laticeps|JAP|NCBI_Waterway_3656",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,35,22.5,134.5,8380,334,1137.5,58
"682","Carex_latisquamea|JAP|NCBI_Waterway_3665",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"683","Carex_lativena|NWM|spm00001829",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"684","Carex_laxa|ASK|spm00001643",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,27.5,10.5,-2.104761905,9285.390476,355.7809524,532.4984127,58
"685","Carex_laxiculmis_var_laxiculmis|PEN|spm00001403",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,0.992959529430005,28.5,13,103.2962963,8813.333333,365.5555556,1085.666667,46.66666667
"686","Carex_laxiflora|MIC|spm00001023",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.918621195318457,0.333996666666667,0.584624528651791,90.3719412173807,43,21,97.33254717,9022.924528,370.4457547,1061.691038,46
"687","Carex_leavenworthii|KTY|spm00005410",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.64263444182429,0.0252872,0.61734724182429,90.3719412173807,45,13.5,141.372549,8521.298039,363.827451,1120.047059,48
"688","Carex_lechleriana|CLS|spm00003118",NA,NA,NA,NA,NA,NA,0.422393664032258,0.0899256666666667,0.332467997365592,NA,NA,NA,NA,NA,NA,NA,NA
"689","Carex_ledebouriana|MAG|spm00003592",249.716085180105,2.44282253446188,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,12.5,8.5,-75,13879.65079,496.7142857,464.8571429,54
"690","Carex_leersii|NET|spm00004394",249.716085180105,6.48380386655328,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,64.5,6,102.0279465,5686.758202,238.363305,820.0425273,57
"691","Carex_lehmannii|CHC|spm00005766",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"692","Carex_leiorhyncha|KOR|spm00002471",249.716085180105,1.16226578144966,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,50,8.5,46.38235294,11730.82353,431.1470588,808.9705882,78
"693","Carex_lemanniana||NCBI_Sundue_3487",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"694","Carex_lemmonii|CAL|spm00001029",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"695","Carex_lenta|KOR|NCBI_Jung_2368",NA,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,NA,NA,138.6376812,7728.483092,306.5990338,1817.821256,84
"696","Carex_lenticularis||NCBI_Dragon_1281",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,34,36,27.74049217,9729.404922,392.8836689,961.6599553,74.66666667
"697","Carex_lepidocarpa_ssp_jemtlandica|NOR|spm00003056",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,35,9.5,23.95882353,7987.258824,306.8058824,635.8470588,68
"698","Carex_lepidocarpa_ssp_lepidocarpa|SPA|spm00003215",1.768251019934,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,28.5,9.5,59.26066351,6954.881517,270.1848341,677.0947867,67.125
"699","Carex_lepidocarpa_ssp_nevadensis|SPA|NCBI_Modesto_2872",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,7.5,7,61.69230769,5828.923077,259.9230769,1021.307692,65.09090909
"700","Carex_leporina|WIS|spm00001780",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,60,11.5,68.36064516,6572.689032,265.1316129,929.5032258,65.09090909
"701","Carex_leporinella|WAS|spm00001613",249.716085180105,0.212770093469424,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,22,8,23.17857143,6644.142857,325.3928571,911.0535714,82
"702","Carex_leptalea|MIC|spm00001032",249.716085180105,0.663673712291351,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,40,0,53.20333681,9557.696559,385.2638165,956.362878,51.6
"703","Carex_leptocladus|GGI|spm00002180",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"704","Carex_leptonervia|MAN|spm00001394",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.918621195318457,0.333996666666667,0.584624528651791,90.3719412173807,28,15.5,47.48847926,10161.01843,404.3156682,941.8617512,37
"705","Carex_leptopoda|BRC|spm00001399",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.023533274302457,44,11.5,84.45695364,5511.13245,268.4370861,1318.529801,54
"706","Carex_leptosaccus|UGA|spm00000201",NA,NA,NA,NA,NA,NA,0.64263444182429,0.0252872,0.61734724182429,NA,NA,NA,NA,NA,NA,NA,NA
"707","Carex_leucodonta|MXE|spm00000269",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"708","Carex_lianchengensis|CHS|spm00000073",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"709","Carex_libera|NZ|NCBI_AUTHOR_Gardner_329",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.16850700432393,0.177291,0.991216004323933,2.06151200793565,5.25,7.5,79.5,3687.25,197.5625,2810.3125,60
"710","Carex_ligerica|GER|NCBI_SMC_3409",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"711","Carex_limosa|ASK|spm00001035",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,40,13,26.9777668,8720.215909,337.1768775,820.3206522,60.71428571
"712","Carex_lingii|CH|NCBI_Yang_3761",249.716085180105,159.413858300348,820.959885055063,1354.24065439708,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,27.5,7,200,6535,284,1595,12
"713","Carex_liparocarpos_ssp_bordzilowskii|TCS|spm00003466",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"714","Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556",249.716085180105,0.813582538948216,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.464106453071108,0.0634811333333333,0.400625319737774,0.0398332135697125,12.5,10,104.2957746,5800.352113,255.4225352,814.1126761,38.5
"715","Carex_lithophila|KOR|spm00000328",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.624049467992619,55,6.5,-4.433333333,14368.56667,514.3666667,552.4333333,62
"716","Carex_litorosa|NZ|NCBI_AUTHOR_Gardner_288",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.16850700432393,0.177291,0.991216004323933,90.3719412173807,37,15,123.4666667,3297.566667,181.2333333,1235.966667,48
"717","Carex_littledalei|CHT|spm00006384",NA,NA,NA,NA,NA,NA,0.399301732407792,0.100512266666667,0.298789465741125,NA,NA,NA,NA,NA,NA,NA,NA
"718","Carex_litvinovii|TZK|spm00003467",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"719","Carex_livida|NWJ|spm00001410",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.918621195318457,0.333996666666667,0.584624528651791,90.3719412173807,35,16,17.89060987,8607.320426,334.4772507,817.410455,38.33333333
"720","Carex_loliacea|ASK|spm00001650",249.716085180105,0.206303206939991,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,27.5,4,11.90769231,9295.775641,351.5461538,605.425641,54
"721","Carex_lonchocarpa|FLA|spm00000999",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"722","Carex_longibrachiata||NCBI_Wilson_3753",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"723","Carex_longicaulis|MXG|spm00000274",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"724","Carex_longicruris|EHM|spm00005770",NA,1.31333572282751,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,NA,16,142.5,5286.333333,251.3333333,1440.666667,52
"725","Carex_longifructus||spm00004426",249.716085180105,0.0019256972716277,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.422393664032258,0.0899256666666667,0.332467997365592,0.603183023655507,10,0,73.72727273,3715.545455,200.2727273,2671.409091,88
"726","Carex_longii|ARK|spm00001001",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,75,9.5,158.6177156,5670.503497,270.0769231,1368.114219,60.57142857
"727","Carex_longipedunculata|KEN|spm00000167",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"728","Carex_longipes|EHM|spm00005772",0.675419644508605,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,0.172309659093459,40,NA,130.4285714,4249.619048,213.6190476,1558,44
"729","Carex_longirostrata|CHS|spm00000077",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"730","Carex_longissima|MXE|spm00000275",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"731","Carex_longpanlaensis|CHC|spm00005774",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"732","Carex_longshengensis|CH|NCBI_Yu_3779",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,NA,NA,NA,NA,NA,NA,12
"733","Carex_louisianica|FLA|spm00001008",NA,NA,NA,NA,NA,NA,0.641970778943352,0.107713,0.534257778943352,NA,NA,NA,NA,NA,NA,NA,NA
"734","Carex_lowei|MDR|spm00002858",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,0.142689602392342,115,85,85.8,6219.742857,251.4285714,837.2285714,76
"735","Carex_lucennoiberica|SPA|spm00006015",249.716085180105,0.446208357228489,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.443650855333225,13.75,4.6,66,5849.6,274.4,953.4,60
"736","Carex_lucorum|NCA|spm00001736",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.464106453071108,0.0634811333333333,0.400625319737774,90.3719412173807,31,12.5,61.70909091,9744.145455,390.3090909,931.8,40
"737","Carex_ludwigii|NAT|spm00003207",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,0.248622779885776,90,NA,140.2272727,3552.727273,236.2272727,861.5909091,34
"738","Carex_lupuliformis|FLA|spm00001011",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,90,50,151.0738255,7449.510067,326.114094,1170.516779,60
"739","Carex_lupulina|MRY|spm00001078",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,60,40,105.9424084,9021.125654,370.7452007,1047.708551,58
"740","Carex_lurida|FLA|spm00001082",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,60,42.5,110.021148,8400.63142,354.4214502,1173.338369,65
"741","Carex_lutea|NCA|spm00001765",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"742","Carex_luzulifolia|CAL|spm00001028",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"743","Carex_luzulina_var_luzulina|CAL|spm00001908",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"744","Carex_lycurus|MLW|spm00000206",NA,NA,NA,NA,NA,NA,0.64263444182429,0.0252872,0.61734724182429,NA,NA,NA,NA,NA,NA,NA,NA
"745","Carex_lyngbyei|ORE|spm00001085",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,77.5,34,42.05882353,5542.634191,221.75,1214.101103,72.2
"746","Carex_maackii|JAP|spm00002491",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.287507819064518,45,7.5,122.2,8636.12,339.84,1481.96,67
"747","Carex_mabilliana|COR|spm00000594",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"748","Carex_mackenziei|ASK|spm00001657",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,4.02744108752087,25,10,27.68239796,7223.799745,276.6147959,902.5242347,66.4
"749","Carex_macloviana||spm00002163",249.716085180105,1.74118144312056,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,1.33786499617422,38,8,3.325542571,7844.612688,321.1185309,711.130217,85.3
"750","Carex_macrandrolepis|KOR|spm00000337",249.716085180105,5.72882782553762,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,13.5,12.5,167.125,6926.875,270,2062.75,74
